"","ACTIVITY_TREATMENT_UNIT_ID","OPENING_ID","AREA","SPECIES","NUMBER_PLANTED","SEEDLOT_NUMBER","PLANTING_DATE","REGION","DISTRICT","YEAR","BGC","Zone","Subzone"
"7002",671625,17045,2.2,"BA",340,40449,1997-05-01,"RSK","DKM",1997,"CWHvm","CWH","vm"
"7003",768688,28733,41.7,"BL",40860,40023,2000-06-15,"RSK","DKM",2000,"ICHvc","ICH","vc"
"7004",768688,28733,41.7,"BL",645,40024,2000-06-15,"RSK","DKM",2000,"ICHvc","ICH","vc"
"7005",681427,46222,20.8,"BA",6300,35561,1999-06-01,"RSK","DKM",1999,"CWHws","CWH","ws"
"7006",681427,46222,20.8,"BA",3555,36025,1999-06-01,"RSK","DKM",1999,"CWHws","CWH","ws"
"7007",1634719,89204,23.2,"BL",7760,39590,2004-06-01,"RSK","DSS",2004,"ICHmc","ICH","mc"
"7008",3303163,1646418,36,"BL",720,40408,2015-09-18,"RCB","DQU",2015,"ESSFwk","ESSF","wk"
"7009",58316,-237260000,2,"BA",630,32610,1996-06-22,"RSK","DKM",1996,"CWHws","CWH","ws"
"7010",-221030016,-221030000,18,"BA",0,NA,1973-05-01,"RSK","DKM",1973,"CWHws","CWH","ws"
"7011",411867,40416,27.2,"BA",3200,35028,1995-05-01,"RSK","DKM",1995,"CWHvm","CWH","vm"
"7012",411587,34198,19.5,"BA",6885,32608,1996-05-01,"RSK","DKM",1996,"CWHws","CWH","ws"
"7013",347399,79292,16.1,"BA",6605,35026,2002-05-23,"RSK","DKM",2002,"CWHvm","CWH","vm"
"7014",357482,82255,10.4,"BL",1125,32377,2001-06-18,"RSK","DSS",2001,"SBSmc","SBS","mc"
"7015",1667569,107714,17.1,"BL",2650,47450,2003-06-01,"RSK","DND",2003,"SBSmc","SBS","mc"
"7016",745384,48365,5.5,"BL",4340,32366,2000-08-13,"RSK","DSS",2000,"ESSFmc","ESSF","mc"
"7017",925304,84017,133.6,"BL",18350,43010,2001-05-23,"RSK","DND",2001,"ESSFmc","ESSF","mc"
"7018",925304,84017,133.6,"BL",640,43011,2001-05-23,"RSK","DND",2001,"ESSFmc","ESSF","mc"
"7019",2055370,1108222,8.9,"BL",2100,43010,2007-06-15,"RSK","DND",2007,"SBSmc","SBS","mc"
"7020",3376615,1111970,8.4,"BL",3580,43011,2016-06-02,"RSK","DND",2016,"SBSmc","SBS","mc"
"7021",3263140,1608457,70.1,"BA",22140,40175,2015-05-12,"RSK","DKM",2015,"CWHws","CWH","ws"
"7022",399799,14986,35.4,"BL",5400,32367,1995-06-01,"RSK","DSS",1995,"SBSmc","SBS","mc"
"7023",761109,50143,39.5,"BL",18280,43678,2000-07-01,"RSK","DSS",2000,"ESSFmc","ESSF","mc"
"7024",-50560014,-50560000,36,"BL",450,NA,1992-06-01,"RSK","DSS",1992,"SBSmc","SBS","mc"
"7025",2388679,1176370,326.5,"BL",19440,44930,2009-06-06,"RCB","DQU",2009,"SBSdw","SBS","dw"
"7026",672781,38689,29.5,"BA",16005,40449,1997-05-01,"RSK","DKM",1997,"CWHvm","CWH","vm"
"7027",2494936,1251477,17.1,"BL",12570,43678,2010-06-02,"RSK","DSS",2010,"ESSFmc","ESSF","mc"
"7028",398391,16585,13.5,"BL",7335,40006,1996-07-01,"RSK","DSS",1996,"ICHmc","ICH","mc"
"7029",410978,28545,79.6,"BL",8280,39583,1996-06-01,"RSK","DKM",1996,"ICHmc","ICH","mc"
"7030",411195,28574,2,"BL",540,40024,1999-06-01,"RSK","DKM",1999,"ICHmc","ICH","mc"
"7031",506267,30566,10.4,"BL",8105,30823,1997-06-01,"ROM","DVA",1997,"SBSwk","SBS","wk"
"7032",3676653,1685198,59.3,"BL",15380,43010,2018-06-06,"RSK","DSS",2018,"ESSFmc","ESSF","mc"
"7033",303291,66420,35.1,"BL",23915,35573,2001-08-13,"RSK","DSS",2001,"ESSFmc","ESSF","mc"
"7034",3575671,1671441,7.1,"BL",240,44978,2018-06-21,"RCB","DCC",2018,"ESSFwk","ESSF","wk"
"7035",836833,73992,22.8,"BA",11670,47460,2001-05-01,"RSK","DKM",2001,"CWHvm","CWH","vm"
"7036",2472814,1084709,39.3,"BL",5040,44928,2010-07-11,"RCB","DCC",2010,"ESSFwk","ESSF","wk"
"7037",3232870,1569637,113.7,"BL",16455,47714,2014-07-08,"RSK","DND",2014,"SBSmc","SBS","mc"
"7038",3453957,1674344,2.2,"BL",885,39582,2017-06-22,"RSK","DSS",2017,"ICHmc","ICH","mc"
"7039",768880,49021,8.2,"BL",1155,43004,2000-06-03,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7040",92597,-236960000,26.4,"BA",6265,32609,1996-05-02,"RSK","DKM",1996,"CWHws","CWH","ws"
"7041",841180,17008,15,"BA",510,40450,2001-04-01,"RSK","DKM",2001,"CWHvm","CWH","vm"
"7042",671638,17047,0.5,"BA",20,32935,1996-04-01,"RSK","DKM",1996,"CWHvm","CWH","vm"
"7043",1692989,15662,29.7,"BL",6370,47450,2004-07-12,"RSK","DND",2004,"ESSFmc","ESSF","mc"
"7044",1692989,15662,29.7,"BL",7385,47450,2004-07-12,"RSK","DND",2004,"ESSFmc","ESSF","mc"
"7045",397628,28461,28.3,"BA",8360,35007,1995-05-01,"RSK","DSS",1995,"CWHws","CWH","ws"
"7046",412866,65856,12.4,"BA",810,43077,1999-05-01,"RSK","DKM",1999,"CWHvm","CWH","vm"
"7047",412866,65856,12.4,"BA",2180,43078,1999-05-01,"RSK","DKM",1999,"CWHvm","CWH","vm"
"7048",3068136,1430887,11.7,"BL",1550,40408,2013-06-21,"RCB","DQU",2013,"ESSFwc","ESSF","wc"
"7049",3493241,1682030,21.9,"BL",1420,44928,2017-07-28,"RCB","DQU",2017,"SBSwk","SBS","wk"
"7050",479964,8240,36.3,"BL",11360,27152,1994-07-01,"RCB","DQU",1994,"ESSFwc","ESSF","wc"
"7051",408382,16769,5,"BA",810,36023,1996-04-01,"RSK","DKM",1996,"CWHws","CWH","ws"
"7052",724968,77372,27.9,"BL",1320,47446,2000-05-31,"RSK","DSS",2000,"ICHmc","ICH","mc"
"7053",326972,73754,32,"BA",9390,39638,2000-06-20,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7054",3280175,1541421,10.8,"BL",8300,39590,2015-07-15,"RSK","DSS",2015,"ICHwc","ICH","wc"
"7055",3289840,1644224,25,"BL",1890,53508,2015-05-07,"ROM","DPG",2015,"SBSdw","SBS","dw"
"7056",408226,46966,12,"BL",3600,40023,1999-06-01,"RSK","DKM",1999,"ICHmc","ICH","mc"
"7057",400123,15036,20.9,"BL",4240,32366,1996-06-01,"RSK","DSS",1996,"ESSFwv","ESSF","wv"
"7058",1880897,118882,4.5,"BL",2780,43011,2006-06-05,"RSK","DND",2006,"ESSFmc","ESSF","mc"
"7059",3100589,1491341,6.7,"BL",720,53508,2013-06-19,"ROM","DPG",2013,"SBSmk","SBS","mk"
"7060",-219800017,-219800000,20,"BL",9360,NA,1994-05-18,"RSK","DKM",1994,"CWHws","CWH","ws"
"7061",1643300,15809,11.7,"BL",6400,43011,2004-07-22,"RSK","DND",2004,"ESSFmc","ESSF","mc"
"7062",1643300,15809,11.7,"BL",8300,43010,2004-07-22,"RSK","DND",2004,"ESSFmc","ESSF","mc"
"7063",410147,36603,26.6,"BL",10380,39591,1996-05-01,"RSK","DKM",1996,"ICHmc","ICH","mc"
"7064",937368,90899,127.1,"BL",77760,43678,2002-06-01,"RSK","DSS",2002,"ESSFmc","ESSF","mc"
"7065",3551252,1649930,30.9,"BA",10362,41437,2018-09-16,"RSK","DKM",2018,"MHmm","MH","mm"
"7066",3551252,1649930,30.9,"BA",3148,41437,2018-09-16,"RSK","DKM",2018,"MHmm","MH","mm"
"7067",400410,15078,7.4,"BL",200,32367,1998-05-01,"RSK","DSS",1998,"ESSFmc","ESSF","mc"
"7068",466647,69977,28,"BL",3000,40005,1999-06-01,"RSK","DSS",1999,"ICHmc","ICH","mc"
"7069",466647,69977,28,"BL",6210,40006,1999-06-01,"RSK","DSS",1999,"ICHmc","ICH","mc"
"7070",3071169,1447678,3.1,"BL",720,43678,2013-05-30,"RSK","DSS",2013,"SBSmc","SBS","mc"
"7071",1828722,107978,7.9,"BL",2280,47445,2006-06-21,"RSK","DSS",2006,"SBSmc","SBS","mc"
"7072",-403360017,-403360000,99,"BL",123000,35012,1992-09-01,"RSK","DSS",1992,"ESSFmc","ESSF","mc"
"7073",1815052,15546,58.2,"BL",43340,39608,1998-05-15,"RSK","DND",1998,"ESSFmc","ESSF","mc"
"7074",-227030020,-227030000,5.1,"BA",1750,NA,1994-05-20,"RSK","DKM",1994,"CWHws","CWH","ws"
"7075",671408,17016,26.3,"BA",2700,NA,1991-05-01,"RSK","DKM",1991,"CWHvm","CWH","vm"
"7076",494554,15605,55.9,"BL",2520,39609,1996-07-01,"RSK","DND",1996,"ESSFmc","ESSF","mc"
"7077",841774,77073,8.2,"BA",600,40450,2001-05-01,"RSK","DKM",2001,"CWHvh","CWH","vh"
"7078",2373394,1183250,250.9,"BL",29430,44930,2009-06-04,"RCB","DQU",2009,"ESSFwk","ESSF","wk"
"7079",412548,40507,23.5,"BA",19048,35028,1995-05-01,"RSK","DKM",1995,"CWHws","CWH","ws"
"7080",412550,40507,15.8,"BA",1980,43076,1997-05-01,"RSK","DKM",1997,"CWHws","CWH","ws"
"7081",407272,28775,14.9,"BL",2180,35004,1995-06-01,"RSK","DKM",1995,"ICHvc","ICH","vc"
"7082",407274,28775,10.7,"BL",4320,40023,1998-05-01,"RSK","DKM",1998,"ICHvc","ICH","vc"
"7083",768733,28778,28,"BL",5400,43004,2000-05-31,"RSK","DKM",2000,"ICHvc","ICH","vc"
"7084",768813,28823,46.3,"BL",31395,43101,2000-06-22,"RSK","DKM",2000,"ICHvc","ICH","vc"
"7085",412285,40465,3.2,"BA",615,32610,1996-05-01,"RSK","DKM",1996,"CWHws","CWH","ws"
"7086",671767,50432,19,"BA",4685,40449,1999-06-01,"RSK","DKM",1999,"CWHvh","CWH","vh"
"7087",886722,77596,40.5,"BL",8160,47450,2001-05-28,"RSK","DND",2001,"SBSmc","SBS","mc"
"7088",810722,98287,5.1,"BL",1200,32353,2003-06-11,"RSK","DSS",2003,"SBSmc","SBS","mc"
"7089",1723014,105392,13.6,"BL",4845,47450,2005-05-30,"RSK","DND",2005,"SBSmc","SBS","mc"
"7090",741989,75400,46.1,"BL",7425,43011,2000-08-01,"RSK","DND",2000,"ESSFmc","ESSF","mc"
"7091",3135416,1539370,11.6,"BL",4850,43678,2014-05-20,"RSK","DND",2014,"SBSmc","SBS","mc"
"7092",2679308,1306750,22.5,"BL",4880,47716,2011-06-08,"RSK","DND",2011,"ESSFmc","ESSF","mc"
"7093",409015,36341,10,"BA",3300,35561,1997-09-01,"RSK","DKM",1997,"CWHws","CWH","ws"
"7094",409164,36394,13,"BA",400,NA,1990-06-01,"RSK","DKM",1990,"CWHws","CWH","ws"
"7095",409504,36473,14,"BA",738,32609,1994-05-01,"RSK","DKM",1994,"CWHws","CWH","ws"
"7096",133842,3245,40.6,"BL",25280,35573,1996-08-16,"RSK","DSS",1996,"ESSFwv","ESSF","wv"
"7097",2133117,1111796,16.4,"BL",5330,47970,2007-07-15,"ROM","DMK",2007,"SBSmk","SBS","mk"
"7098",683681,36314,11.7,"BA",7200,36022,1999-06-01,"RSK","DKM",1999,"CWHws","CWH","ws"
"7099",465679,82005,31.5,"BL",4656,32353,2003-06-11,"RSK","DND",2003,"SBSmc","SBS","mc"
"7100",23864,-240120000,7,"BA",800,NA,1994-05-22,"RSK","DKM",1994,"CWHws","CWH","ws"
"7101",438893,60219,25.6,"BL",10375,40116,1997-07-20,"ROM","DMK",1997,"ESSFmv","ESSF","mv"
"7102",2320871,89989,19.5,"BA",11600,43679,2009-06-01,"RSK","DSS",2009,"ICHmc","ICH","mc"
"7103",819787,30720,44.9,"BL",51480,40291,2001-05-01,"ROM","DPG",2001,"ESSFwk","ESSF","wk"
"7104",402010,56923,33.8,"BL",9580,32367,1998-07-01,"RSK","DSS",1998,"ESSFmc","ESSF","mc"
"7105",759902,56924,35.3,"BL",3120,32999,2000-07-01,"RSK","DSS",2000,"ESSFmc","ESSF","mc"
"7106",3266872,71295,9.1,"BL",2320,43001,2015-07-14,"RSK","DSS",2015,"ICHmc","ICH","mc"
"7107",3266872,71295,9.1,"BL",2432,39593,2015-07-14,"RSK","DSS",2015,"ICHmc","ICH","mc"
"7108",398919,16672,68.5,"BL",7320,35022,1995-06-01,"RSK","DSS",1995,"ESSFwv","ESSF","wv"
"7109",398919,16672,68.5,"BL",11000,32353,1995-06-01,"RSK","DSS",1995,"ESSFwv","ESSF","wv"
"7110",1909822,1117231,26.2,"BL",4050,39582,2006-09-25,"RSK","DKM",2006,"ICHmc","ICH","mc"
"7111",1909822,1117231,26.2,"BA",9450,35574,2006-09-25,"RSK","DKM",2006,"ICHmc","ICH","mc"
"7112",1909822,1117231,26.2,"BA",675,35574,2006-09-25,"RSK","DKM",2006,"ICHmc","ICH","mc"
"7113",1909822,1117231,26.2,"BA",7290,41427,2006-09-25,"RSK","DKM",2006,"ICHmc","ICH","mc"
"7114",-222210015,-222210000,57,"BL",47000,35005,1993-05-01,"RSK","DKM",1993,"ICHmc","ICH","mc"
"7115",671510,17031,26.7,"BA",10000,NA,1993-04-01,"RSK","DKM",1993,"CWHvm","CWH","vm"
"7116",494694,15627,39.4,"BL",7900,39609,1997-06-01,"RSK","DND",1997,"SBSmc","SBS","mc"
"7117",1813772,1060123,16.8,"BA",4710,40449,2006-05-14,"RSK","DKM",2006,"CWHvm","CWH","vm"
"7118",1813772,1060123,16.8,"BA",2655,40449,2006-05-14,"RSK","DKM",2006,"CWHvm","CWH","vm"
"7119",1813772,1060123,16.8,"BA",1410,40449,2006-05-14,"RSK","DKM",2006,"CWHvm","CWH","vm"
"7120",412656,45684,32.6,"BA",6000,8643,1999-05-01,"RSK","DKM",1999,"CWHws","CWH","ws"
"7121",412656,45684,32.6,"BA",6035,43076,1999-05-01,"RSK","DKM",1999,"CWHws","CWH","ws"
"7122",671539,17033,30.8,"BA",3700,35030,1994-04-01,"RSK","DKM",1994,"CWHvm","CWH","vm"
"7123",1682253,75338,3.9,"BA",615,41427,2003-06-11,"RSK","DKM",2003,"ICHmc","ICH","mc"
"7124",2654123,1355430,8.2,"BL",840,47714,2011-06-26,"RSK","DND",2011,"SBSdk","SBS","dk"
"7125",2868338,1498992,23.8,"BA",9000,35007,2012-09-01,"RSK","DSS",2012,"CWHws","CWH","ws"
"7126",3280231,1649859,8.2,"BL",2540,39590,2015-07-16,"RSK","DSS",2015,"ICHwc","ICH","wc"
"7127",3531457,1670844,11.3,"BA",3810,43070,2017-06-12,"RSK","DKM",2017,"CWHws","CWH","ws"
"7128",3554567,1680651,10.3,"BL",1350,39591,2018-06-13,"RSK","DSS",2018,"ICHwc","ICH","wc"
"7129",742938,78482,30.5,"BL",15280,43011,2000-08-01,"RSK","DND",2000,"ESSFmc","ESSF","mc"
"7130",3077635,1447721,2.9,"BL",720,43678,2013-05-25,"RSK","DND",2013,"SBSmc","SBS","mc"
"7131",3244048,1524664,90,"BL",7200,47716,2014-06-13,"RSK","DND",2014,"ESSFmc","ESSF","mc"
"7132",825044,15025,1.2,"BL",140,32366,2001-08-20,"RSK","DSS",2001,"SBSmc","SBS","mc"
"7133",652853,28906,12.7,"BL",12510,14902,1994-07-01,"ROM","DPG",1994,"ESSFwk","ESSF","wk"
"7134",410416,48601,34,"BA",3750,36023,1998-05-01,"RSK","DKM",1998,"CWHws","CWH","ws"
"7135",410416,48601,34,"BA",3930,32609,1998-05-01,"RSK","DKM",1998,"CWHws","CWH","ws"
"7136",409155,36393,15,"BA",150,NA,1990-06-01,"RSK","DKM",1990,"CWHws","CWH","ws"
"7137",133886,1998,13,"BL",4690,40001,1998-06-06,"RSK","DSS",1998,"ICHmc","ICH","mc"
"7138",400887,15150,34,"BL",6180,32367,1996-05-01,"RSK","DSS",1996,"SBSmc","SBS","mc"
"7139",400887,15150,34,"BL",14420,32366,1996-05-01,"RSK","DSS",1996,"SBSmc","SBS","mc"
"7140",398718,16632,11.6,"BA",5400,35006,1994-06-01,"RSK","DSS",1994,"ICHmc","ICH","mc"
"7141",398759,16642,71.8,"BL",8940,40006,1996-07-01,"RSK","DSS",1996,"ICHmc","ICH","mc"
"7142",948886,80422,0.5,"BL",350,39590,2002-05-01,"RSK","DKM",2002,"ICHmc","ICH","mc"
"7143",398740,16637,48.9,"BL",7200,40005,1996-08-01,"RSK","DSS",1996,"ICHmc","ICH","mc"
"7144",398740,16637,48.9,"BA",7960,35039,1996-08-01,"RSK","DSS",1996,"ICHmc","ICH","mc"
"7145",464406,44053,4.1,"BL",3290,40006,1999-08-01,"RSK","DSS",1999,"ICHmc","ICH","mc"
"7146",464406,44053,4.1,"BL",2640,47446,1999-08-01,"RSK","DSS",1999,"ICHmc","ICH","mc"
"7147",777802,66546,45.5,"BL",610,39583,2000-09-01,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7148",777802,66546,45.5,"BA",10080,39585,2000-09-01,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7149",777802,66546,45.5,"BL",31825,39582,2000-09-01,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7150",1807137,93997,7.4,"BL",3460,43678,2006-06-02,"RSK","DSS",2006,"ESSFmc","ESSF","mc"
"7151",672118,28490,7.4,"BA",3740,43078,1997-05-01,"RSK","DKM",1997,"CWHvm","CWH","vm"
"7152",1648555,107264,34.8,"BL",10560,32353,2004-06-15,"RSK","DND",2004,"SBSmc","SBS","mc"
"7153",412271,40463,6,"BA",4620,35001,1994-05-01,"RSK","DKM",1994,"CWHws","CWH","ws"
"7154",412271,40463,6,"BA",160,35002,1994-05-01,"RSK","DKM",1994,"CWHws","CWH","ws"
"7155",412362,40474,53.8,"BA",17350,43076,1997-05-01,"RSK","DKM",1997,"CWHws","CWH","ws"
"7156",412362,40474,53.8,"BA",5695,8643,1997-05-01,"RSK","DKM",1997,"CWHws","CWH","ws"
"7157",412362,40474,53.8,"BA",5325,32608,1997-05-01,"RSK","DKM",1997,"CWHws","CWH","ws"
"7158",347439,79155,2.5,"BA",1350,40449,2001-05-30,"RSK","DKM",2001,"CWHvh","CWH","vh"
"7159",248525,478,1.5,"BA",620,35026,1997-04-21,"RSK","DKM",1997,"CWHvh","CWH","vh"
"7160",154553,2405,29.3,"BL",16890,39590,1998-09-16,"RSK","DKM",1998,"ICHmc","ICH","mc"
"7161",418429,30018,33.8,"BA",27040,35003,1997-05-01,"RSK","DKM",1997,"CWHws","CWH","ws"
"7162",1813789,1071168,6.7,"BA",3375,40449,2006-05-14,"RSK","DKM",2006,"CWHvm","CWH","vm"
"7163",160817,-225880000,6.4,"BA",360,32609,1996-06-21,"RSK","DKM",1996,"CWHws","CWH","ws"
"7164",479853,8222,8.2,"BL",2772,39074,1997-07-01,"RCB","DQU",1997,"ESSFwk","ESSF","wk"
"7165",397712,58260,10.3,"BL",2320,40017,1998-05-01,"RSK","DSS",1998,"ICHmc","ICH","mc"
"7166",886712,74707,15.2,"BL",5900,47450,2001-06-03,"RSK","DND",2001,"SBSmc","SBS","mc"
"7167",893373,95873,28,"BL",2160,44928,2002-07-01,"RCB","DCC",2002,"ESSFwk","ESSF","wk"
"7168",955517,48268,15.2,"BL",720,43011,2002-06-12,"RSK","DND",2002,"ESSFmc","ESSF","mc"
"7169",1609068,16068,13.4,"BL",5920,43011,2003-06-01,"RSK","DND",2003,"ESSFmc","ESSF","mc"
"7170",2679304,1066227,5.1,"BL",680,47716,2011-06-13,"RSK","DND",2011,"SBSmc","SBS","mc"
"7171",2055399,1108216,10.9,"BL",2440,43011,2007-06-07,"RSK","DND",2007,"SBSmc","SBS","mc"
"7172",410093,36593,5,"BA",375,32609,1994-05-01,"RSK","DKM",1994,"CWHws","CWH","ws"
"7173",410095,36593,12.3,"BA",3340,32609,1995-06-01,"RSK","DKM",1995,"CWHws","CWH","ws"
"7174",3119152,1512390,25,"BA",13620,41436,2014-05-23,"RSK","DKM",2014,"CWHws","CWH","ws"
"7175",3551240,1682107,1.1,"BA",540,41437,2018-09-16,"RSK","DKM",2018,"CWHws","CWH","ws"
"7176",2353711,1251478,7.5,"BL",3460,43678,2009-07-26,"RSK","DSS",2009,"ICHmc","ICH","mc"
"7177",672805,38693,22.8,"BA",10120,34960,1994-05-01,"RSK","DKM",1994,"CWHvm","CWH","vm"
"7178",672805,38693,22.8,"BA",820,8713,1994-05-01,"RSK","DKM",1994,"CWHvm","CWH","vm"
"7179",3551823,1682283,35.9,"BL",1980,53508,2018-06-14,"ROM","DPG",2018,"SBSwk","SBS","wk"
"7180",412603,43567,14.2,"BA",5460,40449,1998-05-01,"RSK","DKM",1998,"CWHvm","CWH","vm"
"7181",782444,55358,11,"BL",1065,39074,2000-07-15,"RCB","DQU",2000,"ESSFwk","ESSF","wk"
"7182",7824,-403410000,109.6,"BL",62540,35012,1994-08-21,"RSK","DSS",1994,"ESSFwv","ESSF","wv"
"7183",480801,8356,6.3,"BL",2765,39074,1998-08-15,"RCB","DQU",1998,"ESSFwk","ESSF","wk"
"7184",397531,28442,30.3,"BL",5080,NA,1993-05-01,"RSK","DSS",1993,"ICHmc","ICH","mc"
"7185",2231791,58507,11.6,"BA",2400,41437,2008-09-30,"RSK","DKM",2008,"CWHws","CWH","ws"
"7186",68478,-225930000,38.5,"BL",13500,NA,1994-09-25,"RSK","DKM",1994,"ICHvc","ICH","vc"
"7187",805104,15218,92.1,"BL",6300,47450,2000-06-01,"RSK","DND",2000,"SBSmc","SBS","mc"
"7188",418476,49419,37.1,"BA",9340,47451,1998-07-01,"RSK","DKM",1998,"CWHws","CWH","ws"
"7189",418476,49419,37.1,"BA",8200,47476,1998-07-01,"RSK","DKM",1998,"CWHws","CWH","ws"
"7190",768757,54212,21,"BL",11040,43101,2000-06-25,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7191",231687,57388,17,"BA",2400,35574,1999-06-12,"RSK","DSS",1999,"ICHmc","ICH","mc"
"7192",2954740,1383931,1.5,"BA",630,43070,2012-05-09,"RSK","DKM",2012,"CWHws","CWH","ws"
"7193",2321975,87052,44.4,"BL",9960,47716,2009-06-10,"RSK","DND",2009,"ESSFmc","ESSF","mc"
"7194",2815433,1387511,0.8,"BL",60,47716,2012-06-11,"RSK","DND",2012,"SBSmc","SBS","mc"
"7195",678854,84877,3.4,"BL",720,32377,2002-06-09,"RSK","DND",2002,"SBSmc","SBS","mc"
"7196",3276693,90721,1.1,"BA",735,41437,2015-09-04,"RSK","DKM",2015,"CWHws","CWH","ws"
"7197",-395840015,-395840000,36,"BL",400,28838,1989-09-01,"RSK","DSS",1989,"ICHmc","ICH","mc"
"7198",-395840015,-395840000,36,"BL",800,28838,1989-09-01,"RSK","DSS",1989,"ICHmc","ICH","mc"
"7199",-403440012,-403440000,33,"BL",0,NA,1991-08-01,"RSK","DSS",1991,"ESSFwv","ESSF","wv"
"7200",410938,28538,37,"BL",10870,32732,1997-06-01,"RSK","DKM",1997,"ICHmc","ICH","mc"
"7201",410938,28538,37,"BL",10860,39590,1997-06-01,"RSK","DKM",1997,"ICHmc","ICH","mc"
"7202",410938,28538,37,"BA",8790,39585,1997-06-01,"RSK","DKM",1997,"ICHmc","ICH","mc"
"7203",741707,89364,35.2,"BL",9620,47446,2000-08-15,"RSK","DSS",2000,"ICHmc","ICH","mc"
"7204",934916,102528,4.2,"BL",1100,32366,2002-06-01,"RSK","DSS",2002,"SBSmc","SBS","mc"
"7205",975811,104208,8.3,"BA",720,40450,2002-06-01,"RSK","DKM",2002,"CWHvm","CWH","vm"
"7206",975811,104208,8.3,"BA",1140,43078,2002-06-01,"RSK","DKM",2002,"CWHvm","CWH","vm"
"7207",975811,104208,8.3,"BA",1560,47460,2002-06-01,"RSK","DKM",2002,"CWHvm","CWH","vm"
"7208",2795044,1329610,110.7,"BL",1260,47714,2012-06-20,"RSK","DND",2012,"SBSdk","SBS","dk"
"7209",1648166,-592700000,11,"BL",2135,32377,2004-06-15,"RSK","DND",2004,"SBSmc","SBS","mc"
"7210",52838,2118,38.2,"BL",12030,32377,1996-06-20,"RSK","DSS",1996,"ESSFwv","ESSF","wv"
"7211",672439,16966,5.2,"BA",1980,32935,1995-04-01,"RSK","DKM",1995,"CWHvh","CWH","vh"
"7212",205960,52301,2.6,"BA",375,39638,2000-06-15,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7213",283018,66952,20.1,"BL",4380,43004,2000-06-30,"RSK","DKM",2000,"ICHmc","ICH","mc"
"7214",742005,84506,4.2,"BA",1175,36024,2000-05-01,"RSK","DKM",2000,"CWHws","CWH","ws"
"7215",2666995,97613,7.7,"BL",420,43254,2011-05-27,"ROM","DPG",2011,"SBSwk","SBS","wk"
"7216",2183269,1168812,40.2,"BL",8710,47368,2008-06-08,"RSK","DND",2008,"SBSmc","SBS","mc"
"7217",407520,28826,48.8,"BL",22800,35004,1997-09-01,"RSK","DKM",1997,"ICHvc","ICH","vc"
"7218",407520,28826,48.8,"BL",27030,39992,1997-09-01,"RSK","DKM",1997,"ICHvc","ICH","vc"
"7219",495114,31690,83.6,"BL",15300,39608,1998-06-01,"RSK","DND",1998,"SBSmc","SBS","mc"
"7220",412394,40479,2,"BA",645,32608,1996-04-01,"RSK","DKM",1996,"CWHws","CWH","ws"
"7221",412394,40479,2,"BA",705,34991,1996-04-01,"RSK","DKM",1996,"CWHws","CWH","ws"
"7222",412512,40501,35.6,"BA",345,NA,1991-06-01,"RSK","DKM",1991,"CWHws","CWH","ws"
"7223",714208,48986,25,"BL",7183,40408,1999-08-31,"RCB","DQU",1999,"ESSFwk","ESSF","wk"
"7224",671705,45293,11.9,"BA",2640,40449,1997-05-01,"RSK","DKM",1997,"CWHvm","CWH","vm"
"7225",407196,28763,14,"BL",10360,NA,1992-09-01,"RSK","DKM",1992,"ICHvc","ICH","vc"
"7226",412811,56260,8,"BA",2080,43077,1998-05-01,"RSK","DKM",1998,"CWHvm","CWH","vm"
"7227",412811,56260,8,"BA",165,40449,1998-05-01,"RSK","DKM",1998,"CWHvm","CWH","vm"
"7228",2657553,57892,2.7,"BA",1800,41424,2011-09-18,"RSK","DKM",2011,"CWHws","CWH","ws"
"7229",3280217,1541119,23,"BL",5200,43001,2015-07-19,"RSK","DSS",2015,"ICHwc","ICH","wc"
"7230",3376736,1661567,40.1,"BL",8185,47715,2016-05-15,"RSK","DND",2016,"SBSmc","SBS","mc"
"7231",3586487,1685814,31.1,"BL",3030,40024,2017-09-09,"RSK","DSS",2017,"CWHws","CWH","ws"
"7232",66062,-226050000,39.3,"BL",12080,39590,1996-06-29,"RSK","DKM",1996,"ICHvc","ICH","vc"
"7233",683788,16849,23.5,"BA",4610,47453,1999-06-01,"RSK","DKM",1999,"CWHws","CWH","ws"
"7234",703825,58201,1.1,"BL",602,40408,1999-08-15,"RCB","DQU",1999,"ESSFwk","ESSF","wk"
"7235",313772,70990,53.1,"BL",2640,43254,2000-06-01,"ROM","DPG",2000,"SBSdw","SBS","dw"
"7236",770911,67870,15.4,"BL",1500,39608,1999-06-01,"RSK","DND",1999,"ESSFmc","ESSF","mc"
"7237",744428,91745,59.5,"BA",20550,39638,2001-08-14,"RSK","DKM",2001,"ICHmc","ICH","mc"
"7238",975714,91791,18.6,"BA",1335,40449,2002-05-01,"RSK","DKM",2002,"CWHvh","CWH","vh"
"7239",1731892,91791,2.2,"BA",60,40449,2005-04-22,"RSK","DKM",2005,"CWHvh","CWH","vh"
"7240",975747,88142,26,"BA",2370,40449,2002-05-01,"RSK","DKM",2002,"CWHvh","CWH","vh"
